userName,score,at,content
Pengguna Google,5,2/16/2022 5:55,Pengalaman saat mengenal indodax itu selalu membuat saya panik karena setiap kali saya buka aplikasi serasa deg-degan takutnya coin yang saya beli harganya turun kwkwkwkwkwkwkw. Nama Indodax : Dede Septiyana #8Tahunindodax
Pengguna Google,5,2/16/2022 5:55,Username : ariesktb #8tahunIndodax selama menggunakan indodax lebih mudah dalam penarikan litecion dari apk faucetpay....sangat membantu indodax dan semua proses lebih mudah....melakukan trading di Indodax juga lebih mudah dan lebih cepat mengerti bagi pemula seperti saya...terima kasih indodax
Pengguna Google,1,2/16/2022 5:56,"Saya mau ganti no hp gmn,soal ny hp sy hilang"
Pengguna Google,5,2/16/2022 5:57,Sekarang biyaya penarukan cripto usd ko jadi besar bisa ga turunin lagih
Pengguna Google,5,2/16/2022 5:58,Investasi sekarang.. Cuan masa depan.. Semoga bs lebih bnyak token yg bs terdaftar d Indodax.. #8TahunIndodax
Pengguna Google,5,2/16/2022 5:58,"Saya sudah lama mengenal Indodax sejak saya masih kuliah dan sekarang sudah bekerja. Pada tahun 2015 saya sudah bertransaksi di web Bitcoin Indonesia yang merupakan cikal bakal Indodax. Setelah Indodax resmi meluncurkan aplikasi mobile pada tahun 2017, saya semakin bersemangat dan termotivasi untuk bisa berinvestasi dengan platform yang cukup mudah digunakan. Sukses selalu Indodax!! Username: harsan16 #8TahunIndodax"
Pengguna Google,5,2/16/2022 5:58,"APLIKASINYA SANGAT BAGUS DAN MUDA DI MENGERTI, BAGI PEMULA DAN FITUR DEPOSIT ATAU WITHDRAW NYA JUGA LENGKAP, SERTA BANYAK COIN YANG BISA DI INVESTASI DAN BISA JUGA DEPOSIT ATAUPUN WITHDRAW LEWAT VOUCHER USERNAME INDODAX: aidil2003 #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:00,Sangat membantu dalam mencari coin-coin bagus
Pengguna Google,5,2/16/2022 6:01,"Dengan aplikasi mempermudah dalam melakukan transaksi maupun trading, serta penarikan dana jadi mudah, dan bisa dilakukan dimanapun"
Pengguna Google,5,2/16/2022 6:02,"walau ulasan ini dibuat guna mengikuti event yg ada, ulasan yg saya buat sesuai dengan apa yg saya rasa. Sebelumnya, trading yg saya pahami hanya sejenis binary option. saya jadi lebih paham tentang dunia trading dengan bantuan indodax. Fitur indodax sangat lengkap, dan memungkinkan untuk meminimalisir terjadinya loss. Indodax memberi saya kesempatan untuk menjadi sukses di usia muda melalui trading. Terimakasih, indodax. Teruslah maju! #8tahunindodax username : Nicho120192"
Pengguna Google,5,2/16/2022 6:02,"Dear Indodax , Pengalaman paling berkesan pas Transfer ke Exchange lain,, sempat kaget kirain gagal dan saldo saya hilang,😂 ternyata sukses,, #Indodax emang terbaik,, #8TahunIndodax,, semoga saya dapat hadiah amin Shanum99"
Pengguna Google,5,2/16/2022 6:02,"#8TahunIndodax. Rifki_16 Hold coin xec/ecash,semoga indodax semakin jaya.."
Pengguna Google,5,2/16/2022 6:03,Dengan mengenal indodax dari awal desember sampai sekarang . Saya banyak belajar . Bahwa mengubah mindset untuk aset masadepan dan investasi jangka panjang itu lebih baik . Untuk hari tua . Dan yang pasti harus meng investasikan pada koin2 berfundamental yang bagus . Projek2 jelas . Disini juga saya banyak belajar untuk lebih sabar menikmati roller coaster pasar naik turun . Layak nya kehidupan ada pasang surut . Semoga ke depannya saya bisa sukses invest di indodax . Amin #8tahunindodax
Pengguna Google,5,2/16/2022 6:03,"Indodax adalah platform bitcoin pertama di indonesia. Saya mendaftar pertama kali Mei 2017. Lebih sering pakai desktop. Tapi sekarang saya lebih suka memakai versi mobile nya.mudah dibawak kemana saja, Loading cepat. Simple dan mudah dimengerti. Fitur top up mudah lewat HP dan penarikan juga mudah. Analisis chart nya mudah dimengerti. Dan sering buka aplikasi indodax cuma buat lihat harga coin sudah laku atau belum, semoga kedepannya lebih baik lagi Username : indra3389 #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:04,#8tahunindodax Semenjak saya treding crypto di indodax saya bisa ada tambahan uang buat biaya sekolah anak 🙏 username:hector_firman
Pengguna Google,5,2/16/2022 6:04,"Platform Trading terbaik dah, kalo ada apa apa 24/7 costumer service nya jadi gaperlu khawatir lagi kalo ada apa apa :) makasih indodax #8tahunindodax id : Diko padila"
Pengguna Google,4,2/16/2022 6:05,"Pertama tau indodax dari temen. Langsung download terus trading trading deh. Waktu itu, VSYS harga 1000, sekarang udah 190an. AOA 125, sekarang 15 wkwk. Semoga sehat sehat dan sukses selalu buat tim indodax dan kita semua. Username: Somm #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:05,"Pengalaman pakai indodax entah kenapa gua selalu cuan hihihi crypto pertama yg gua beli ETH lumayan cuan sih.. dan yg lebih cuan beli Shiba inu awal oktober di indodax 🤩 deposit dan penarikan gk ribet termasuk cepat dan simple .. asalkan nmr tlp , email dan rekening kita jelas.. biaya trf nya juga murah cuma 25 rebu .. udh bnyk transaksi di indodax aman aman aja sampe skrng. thx indodax Indonesia udh jadi tmpt pencarian uang tambahan buat gua.. exchange crypto terbaik Indonesia #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:05,Sangat mudah dipahami oleh pemula. Dan juga terdapat media sosial lainnya yang memberikan penjelasan dan tutorial. Semoga selalu menjadi yang terbaik. Selamat untuk #8TahunIndodax
Pengguna Google,5,2/16/2022 6:05,"Exchange lokal terbaik di pandangan saya, walaupun ada beberapa fitur yang belum di tambahkan tapi overall sudah bagus simpel dan mudah digunakan, satu keluhan saya adalah masalah fee wd yang benar2 besar :) #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:05,sangat puas dengan layanan indodax sukses terus indodax #hilman #8TahunIndodax
Pengguna Google,5,2/16/2022 6:05,#8TAHUNINDODAX. DAPET 5JUTA AUTO BELI BTC LAGI WKWKW
Pengguna Google,5,2/16/2022 6:06,"Aplikasi yang sangat lengkap dan fitur2 yg sangat mudah digunakan meskipun untuk orang awam, paling suka dengan fitur alarmnya. Jaya terus Indodax #8TahunIndodax #Indodax #AsetMasaDepan"
Pengguna Google,5,2/16/2022 6:07,"Selama setahun alhamdulillah bisa buat nabung nabung untuk masa depan, target di umur 25 itu aset sudah 100juta Username : Evannh10"
Pengguna Google,5,2/16/2022 6:08,Pertama kali menggunakan indodax. Dari awal yg ngga tau apa2 belajar cara jual beli akhirnha Bisa cuan.terimakasih indodax di sini adalah tempat saya berinvestasi.biarpun saya baru 2thn bersama Indodax #8TahunIndodax Username:Suharyadi12
Pengguna Google,1,2/16/2022 6:08,Untuk kualitas aplikasi mohon ditingkatkan lagi dan untuk potonggan penarikan dimohon untuk dikuranggi lagi menurut saya terlalu besar potongan 25.000rb untuk sekali transaksi. Terima kasih
Pengguna Google,5,2/16/2022 6:08,Aset masa depan di generasi milenial @nurizha #8TahunIndodax
Pengguna Google,5,2/16/2022 6:08,Indodax sangat bagus untuk tempat berinvesttasi
Pengguna Google,5,2/16/2022 6:08,"Indodax adalah tempat trading aset crypto yang sangat mudah di pahami.. Cara topup saldo pun sangat mudah.. Ada ewallet, bank , dan gerai market seperti Alfamart.. Modal awal sanggat minim mulai dari 10rb udah bisa trading crypto.. Sanggat recommen buat pemula mau pun trader.. Yg paling gua suka.. Indodax sering ngadain event menarik.. Dan hadiah nya keren keren.. pasti nya lu bakal seneng lah.. Salam #AsetMasaDepan #8TahunIndodax username : dwi deswianto Terimakasih indodax.."
Pengguna Google,4,2/16/2022 6:09,Sangat membantu dalam jual beli asset yang menguntungkan
Pengguna Google,5,2/16/2022 6:09,Sejauh ini cukup bagus dan mudah di gunakan semoga kedepannya akan lebih baik lagi 👏👏 #8TahunIndodax
Pengguna Google,5,2/16/2022 6:09,"platform jual beli aset digital pertama yang saya coba, dan satu2nya. sebagai seorang awam, aplikasinya sangat memudahkan dan dipahami, semoga tambah sukses dan banyak peminatnya. alwi1489#8TahunIndodax"
Pengguna Google,5,2/16/2022 6:09,Aplikasi Terpercaya #8TahunIndodax
Pengguna Google,5,2/16/2022 6:11,"Ussername:cepatkaya1 Aplikasi terbaik yang tetap aku pakai, deposit dan penarikan sangat mudah dan cepat. Cs yang ramah dan cepat respon terhadap para pengguna. Harga crypto di excange indodax juga lebih murah dibanding excange lain. Menggunakan indodax sangat simpel dan tidak ribet. Trimakasih indodax semoga semakin memberikan kemudahan kepada para pengguna #8Tahunindodax"
Pengguna Google,5,2/16/2022 6:11,Semoga ada stake crypto di indodax 🙏🙏 #8tahunindodax
Pengguna Google,5,2/16/2022 6:12,"Download app ini sejak 2 BLN lalu, semenjak tau tentang crypto langsung searching app yg trusted & bagus, INDODAX Inilah app yg terbaik untk Indonesia. App ini sangat baik dan mudah untuk di gunakan, aset sekecil apapun sangat berharga jadi harus di simpan & dikembangkan di app yg trusted seperti INDODAX, banyak pilihan cara pembayaran pokoknya gak ada ribetnya. Banyak juga info update dan event yg diadakan INDODAX,,jadi semakin exited !!! Username : marturiapriskilanusa #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:13,"Indodax benar benar mantap,semakin berkembang dan banyak koin koin baru yang siap untuk kita investasikan,semoga kedepannya srmakin lebih berkembang dan lebih baik lagi 😃😃😃 adipay212 #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:13,Indodax aplikasi yang sangat membantu kalangan muda yang sedang hype dengan dunia crypto untuk mengembangkan tabungan agar terus meningkat.. #8tahunindodax
Pengguna Google,5,2/16/2022 6:14,"Pertama memakai indodax agak kesulitan, namun lama lama terbiasa dan mudah trus menghasilkan, keren nih aplikasi gak ribet (Adhi Winarto) #8tahunIndodax"
Pengguna Google,4,2/16/2022 6:14,"Sejauh ini sangat baik,,, transaksi juga cepat #8tahunindodax"
Pengguna Google,5,2/16/2022 6:14,"pengalaman pribadi, akun lupa pasword saya diemin 2 th trus saya coba kembali dengan menghubungi pihak indodax, ahirnya saya berhasil membuka kembali aplikasi nya, percayalah uang anda akan aman tanpa hilang sedikitpun. #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:15,"#8tahunindodax pertamakali kenal aplikasi ini udah seneng banget jadi bisa punya aset buat masa depan, apalagi userinterfacenya mudah dipahami, bisa diawasin juga loh asetnya tiap hari, jadi setiap ada penurunan harga kita bisa melakukan cutlos yg lebih sedikit, tapi dengan pengalaman yg sudah ada saya jadi lebih gampang mengatur pembelian aset krypto di indodax"
Pengguna Google,5,2/16/2022 6:15,"Indodax adalah pilihan yg tepat untuk memilih exchange terbaik dan termudah , mudah dipahami , opsi sell dan buy simpel mudah gak ribet , yg lebih menariknya lagi ada notif dari indodax setelah order jual/beli sudah mencapai diharga yg telah kita tentukan , @hendraadiwibowo_403- #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:15,"Sangat menbantu perekonomian kami, semoga kedepannya lebih baik lagi... #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:16,Alhamdullilah ... berkat indodax masala keuangan terkemdali ... terimakasih #8TahunIndodax
Pengguna Google,5,2/16/2022 6:17,"Indodax mantap,semenjak gabung disini cuan teruss💎dengan deposit RP 10rb rupiah aja uda bisaa beli aset kripto loh,lumayan kan nabung receh lama2 jadi dolar$😁buat masa depan.👍👍ayo kawan2 janģan ragu buat dowload segeraaa.salam to the moon💎 Username indodax Dewifery #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:17,"#8TahunIndodax Semoga semakin Berkembang, selama ini saya menggunakan lancar semua transaksi aman."
Pengguna Google,5,2/16/2022 6:19,"Applikasi yang sangat bagus, sistem yang teratur dan cepat, penyelesaian maslh seperti bug dll sudah teratasi dengn baik, Terima kasih Dev dan tim indodax untuk layanan yang baik arisaputrahutauruk#8tahunindodax"
Pengguna Google,5,2/16/2022 6:20,"Umar. Saya pemula pengguna indox, prtama deposit saya 100 ribu, setelah 2 minggu lumayan udah jadi 200 ribu, lalu saya belikan aset lagi. Knapa saya baru knal indodax skarang, coba dari dulu. Slamat buat ke 8tahun indodax #8tahunindodax smoga jaya terus"
Pengguna Google,5,2/16/2022 6:21,"Yu Baruan download indodax apk tranding yg bagus dan mudah, says tranding baru 2 Hari udah dapat untung besar.. ga perlu lama2 download langsung dan mainkan Kurni_12 #8tahunindodax"
Pengguna Google,5,2/16/2022 6:21,Indodax sampai saat ini menurut saya paling bagus sih dibanding yg lain disini fiturnya mudah dipahami bagi pemula ataupun yg sdh jago marketnya juga bnyak jadi tinggal pilih tp jgn asal pilih ingat roma tidak dibangun dalam 1 malam dan hirozima hancur dalam 1 jam (rizki_awal) @8tahunindodax
Pengguna Google,5,2/16/2022 6:21,Aset Masa Depan Aset Masa Depan Asst Masa Depan #8TahunIndodax
Pengguna Google,5,2/16/2022 6:22,Username: Al_farizi23 Mantap indodax App dengan peluang keuntungan yang sangat besar. Selamat untuk #8Tahunindodax
Pengguna Google,5,2/16/2022 6:22,"Sejauh ini saya sangat nyaman dan sangat terbantu menggunakan aplikasi ini, nikerja dalam memperbaiki juga cepat UserName: ukar #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:22,"Aplikasi yang berguna bagi para pejuang cuan dimanapun tetap cuan, asalkan konsisten dan tetap pantau koin yang di beli."
Pengguna Google,5,2/16/2022 6:23,Vusvito#8tahunindodax sangat bermanfaat untuk berinvestasi di masa depan Tolong untuk rivie kembali koin yang tidak ada kenaikan dalam 1 tahun agar dapat di hapuskan saja agar lebih muda untuk mencari koin yg berpotensi cuan
Pengguna Google,5,2/16/2022 6:23,"Saya adalah trader pemula,,saya trading di indodax kurang lebih setahun sampai saat ini, sempat ingin coba aplikasi lain namun tidak menemukan yg cocok selain indodax karna di indodax selain pengoperasiannya yg mudah di mengerti, ditambah ada indodax academy yg mengajarkan kita untuk lebih dalam memahami dunia trading dan membaca chart. Maka dari itu sampai sekarang saya masih sangat betah invest dan trading di indodax :) #8TahunIndodax My username : rfq66"
Pengguna Google,5,2/16/2022 6:23,"Indodax adlah masa depan ,indodax memang luar biasa"
Pengguna Google,5,2/16/2022 6:24,"Pengalaman trading di indodax sangat menarik karna banyk aset"" kripto yg menurut saya sangat potensial dan menjanjikan dimasa depan #8tahunindodax Eric"
Pengguna Google,5,2/16/2022 6:24,"Mudah di gunakan,kyc cepat user frendly"
Pengguna Google,5,2/16/2022 6:25,"Saya suka menggunakan indodax karena sangat mudah dipahami, Saran untuk live chat harap lebih fast lagi untuk pelayanannya. Username : MAbdiM #8tahunindodax"
Pengguna Google,5,2/16/2022 6:25,Pernah trading Shiba modal 25 jta sekarang tinggal 5 jta di hati nyeseg tapi tetap santai Username: samataja #8TahunIndodax
Pengguna Google,5,2/16/2022 6:25,#8Tahunindodax aplikasi aman terpercaya
Pengguna Google,5,2/16/2022 6:26,"Indodax adalah pilihan yg terbaik untuk investasi jangka panjang,Terima kasih indodax #indodax8tahun"
Pengguna Google,5,2/16/2022 6:26,"apk yg sangat mudah digunakan. sy sangat terbantu disaat saya bingung mencari aplikasi sejenis yg mudah, gamoang dipahami dan praktis saat pencairan & pembelian aset kripto. #8TahunIndodax @arrya21"
Pengguna Google,5,2/16/2022 6:27,"Pengalaman di indodax : Aplikasi mobile bagus, support ke trader baru pemakaian +1 thn lebih. kurang support di jaringan aja., Username : rldirga109 #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:27,Saya Sangat Senang menggukanan Aplikasi Indodax karena sangat mudah untuk di Paham Dan pengiriman penerimaannya pun sangat nyaman. Terimakasih Indodax #8TahunIndodax
Pengguna Google,5,2/16/2022 6:27,"Username: Yehezkiel_Boy Depo cepet, WD cepet, sistem semakin diperbaharui dan UI nya user friendly. Semakin Jaya Indodax #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:28,"Hy nama saya ananda Herman, Aplikasi yang sangat membantu sekali dalam bidang mata uang crypto. Biaya yang sederhana dalam pengiriman maupun mentransfer. Pokoknya indodaxlah yang paling is the best. #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:28,"Indodax bisa punya blokchain sendiri dengan kekuatan komunitas koin asli platform di pasar global seandainya diblok oleh negara sendiri karena regulasi yang masih penuh dengan perdebatan baik sosial, agama, dan resiko aset saat terjadi bencana alam, politik, dan teknologi blokchain yang down atau bahkan mati ( blokchain yang bisa di jalankan dengan online dan offline dengan koin tunggal). Terima kasih 🙏😁"
Pengguna Google,5,2/16/2022 6:28,Ok
Pengguna Google,5,2/16/2022 6:28,Cryptocurrency yg terdebest lah selama ini Koinnya banyak dan bervariasi #8TahunIndodax
Pengguna Google,5,2/16/2022 6:28,"User: Dicky pratomo indodax sangat bagus buat nabung crypto , gampang pencairannya👍👍👍👍, token meme di perbanyak lagi"
Pengguna Google,5,2/16/2022 6:28,Tempat suka duka dalam mengumpulkan asset digital Berawal dari pengalaman yang minim hingga bisa berdagang di market. ADI PURWOKO #8TahunIndodax
Pengguna Google,5,2/16/2022 6:29,"indodax Saat ini terbaik,Saya Beli Coin Dan Topup Pun mudah dan mudah dipahami oleh orang awam #8Tahunindodax username:Akiraaa69"
Pengguna Google,5,2/16/2022 6:29,Dah 3 tahun pake indodax dan trusted #8tahunindodax
Pengguna Google,5,2/16/2022 6:29,"Nyaman pakai indodax Cocok untuk pemula Baru baru beljar Di Dunia Kripto Minimun Deposit yang sangat Rendah, dan Da bnyak Pilihan metode pembayaran, Aplikasi simpel Mudah Di gunakan User name:oktavianus_tedi #8Tahunindodax"
Pengguna Google,5,2/16/2022 6:29,"Ceritanya begini min,kn kemaren"" tuh bnyk yg omongin soal ""BINARY OP"" pada saat itu saya tertarik dengn hal trsbt,saya depo depo depo ga wd wd yg ad loss pusing, sejak kenal sama indodax pengeluaran saya jadi aman,bisa nabung lah meskipun masih receh saldonnya,trading crypto terpercaya indodax thanks. To the moon🚀 User:Alvin123bani #8TahunIndodax"
Pengguna Google,5,2/16/2022 6:29,Tetap setia dengan indodax meskipun banyak pendatang baru .. Tatang_29 #8tahunindodax
